N,PESQ_Mix,PESQ_Disc,PESQ_Gen,ESTOI_Mix,ESTOI_Disc,ESTOI_Gen,SISNR_Mix,SISNR_Disc,SISNR_Gen,SDR_Mix,SDR_Disc,SDR_Gen,DNSMOS_Mix,DNSMOS_Disc,DNSMOS_Gen,SIM_Disc,SIM_Gen,WER_Disc,WER_Gen
469,1.65,3.061,2.695,0.541,0.871,0.832,-0.121,12.572,12.415,0.186,14.345,14.133,2.952,3.204,3.543,0.982,0.978,1.431,2.073
470,1.649,3.062,2.695,0.541,0.871,0.832,-0.125,12.574,12.417,0.182,14.352,14.14,2.953,3.205,3.543,0.982,0.978,1.443,2.079
471,1.648,3.061,2.694,0.541,0.872,0.832,-0.133,12.574,12.417,0.174,14.353,14.141,2.954,3.204,3.544,0.982,0.978,1.479,2.133
472,1.649,3.062,2.695,0.541,0.872,0.832,-0.125,12.579,12.422,0.182,14.356,14.143,2.956,3.205,3.544,0.982,0.978,1.468,2.116
473,1.648,3.063,2.696,0.541,0.872,0.832,-0.133,12.581,12.424,0.174,14.361,14.149,2.956,3.205,3.545,0.982,0.978,1.457,2.099
474,1.648,3.063,2.695,0.541,0.872,0.832,-0.125,12.586,12.429,0.182,14.372,14.158,2.956,3.205,3.545,0.982,0.978,1.446,2.103
475,1.648,3.064,2.696,0.541,0.872,0.832,-0.12,12.587,12.43,0.187,14.377,14.163,2.956,3.206,3.544,0.982,0.978,1.435,2.086
476,1.648,3.063,2.695,0.541,0.872,0.832,-0.125,12.583,12.426,0.182,14.374,14.161,2.957,3.206,3.545,0.981,0.977,1.425,2.069
477,1.647,3.063,2.696,0.541,0.872,0.832,-0.125,12.583,12.427,0.181,14.376,14.163,2.955,3.206,3.546,0.981,0.977,1.431,2.07
478,1.647,3.065,2.695,0.541,0.872,0.832,-0.125,12.586,12.427,0.182,14.376,14.161,2.954,3.206,3.545,0.981,0.977,1.42,2.11
479,1.647,3.065,2.696,0.541,0.872,0.832,-0.125,12.587,12.428,0.181,14.38,14.165,2.954,3.206,3.544,0.981,0.977,1.41,2.093
480,1.646,3.065,2.696,0.541,0.872,0.833,-0.125,12.592,12.434,0.181,14.382,14.167,2.954,3.205,3.543,0.981,0.977,1.399,2.077
481,1.647,3.065,2.696,0.541,0.872,0.833,-0.125,12.589,12.43,0.181,14.377,14.161,2.955,3.205,3.544,0.981,0.977,1.427,2.099
482,1.646,3.065,2.696,0.541,0.872,0.833,-0.125,12.595,12.436,0.181,14.383,14.168,2.955,3.206,3.545,0.981,0.977,1.416,2.1
483,1.646,3.065,2.697,0.541,0.872,0.833,-0.113,12.597,12.438,0.193,14.384,14.169,2.956,3.206,3.545,0.981,0.977,1.406,2.096
484,1.646,3.064,2.697,0.541,0.872,0.833,-0.125,12.593,12.435,0.181,14.378,14.163,2.956,3.206,3.545,0.981,0.977,1.395,2.095
485,1.645,3.064,2.698,0.541,0.873,0.833,-0.112,12.596,12.438,0.193,14.386,14.172,2.956,3.206,3.545,0.981,0.977,1.384,2.079
486,1.645,3.065,2.698,0.541,0.873,0.833,-0.125,12.597,12.438,0.18,14.387,14.172,2.956,3.205,3.545,0.981,0.977,1.383,2.072
487,1.645,3.066,2.7,0.541,0.873,0.833,-0.123,12.6,12.441,0.182,14.394,14.179,2.957,3.206,3.545,0.981,0.977,1.373,2.07
488,1.645,3.066,2.7,0.541,0.873,0.833,-0.126,12.586,12.427,0.18,14.384,14.169,2.957,3.205,3.546,0.981,0.978,1.362,2.053
489,1.644,3.065,2.7,0.541,0.873,0.833,-0.132,12.584,12.426,0.173,14.385,14.17,2.957,3.206,3.546,0.981,0.978,1.367,2.053
490,1.644,3.067,2.702,0.541,0.873,0.833,-0.126,12.59,12.431,0.179,14.387,14.172,2.958,3.206,3.546,0.981,0.978,1.357,2.037
491,1.645,3.066,2.702,0.541,0.873,0.833,-0.119,12.591,12.432,0.185,14.388,14.173,2.958,3.206,3.545,0.982,0.978,1.353,2.027
492,1.644,3.066,2.701,0.541,0.873,0.834,-0.126,12.586,12.428,0.179,14.384,14.169,2.959,3.206,3.545,0.982,0.978,1.342,2.02
493,1.645,3.065,2.701,0.541,0.873,0.833,-0.105,12.589,12.43,0.199,14.387,14.172,2.959,3.205,3.544,0.982,0.978,1.346,2.018
494,1.644,3.064,2.7,0.541,0.873,0.833,-0.126,12.589,12.429,0.18,14.384,14.168,2.959,3.205,3.544,0.982,0.978,1.355,2.021
495,1.644,3.061,2.698,0.541,0.873,0.833,-0.127,12.578,12.418,0.179,14.37,14.154,2.96,3.205,3.545,0.982,0.978,1.412,2.083
496,1.644,3.062,2.697,0.541,0.872,0.833,-0.126,12.57,12.41,0.18,14.361,14.145,2.96,3.205,3.544,0.982,0.978,1.401,2.096
497,1.644,3.061,2.697,0.541,0.873,0.833,-0.131,12.567,12.407,0.174,14.36,14.145,2.959,3.205,3.545,0.982,0.978,1.391,2.09
498,1.644,3.061,2.696,0.541,0.873,0.833,-0.126,12.569,12.409,0.179,14.365,14.15,2.959,3.206,3.546,0.982,0.978,1.393,2.099
499,1.643,3.061,2.697,0.541,0.873,0.833,-0.127,12.566,12.406,0.178,14.364,14.149,2.959,3.206,3.546,0.982,0.978,1.383,2.103
500,1.643,3.062,2.698,0.541,0.873,0.833,-0.126,12.565,12.406,0.179,14.368,14.153,2.959,3.205,3.547,0.982,0.978,1.382,2.097
501,1.643,3.061,2.697,0.541,0.873,0.833,-0.129,12.56,12.401,0.176,14.362,14.147,2.959,3.206,3.547,0.982,0.978,1.422,2.116
502,1.643,3.06,2.696,0.541,0.873,0.833,-0.126,12.551,12.392,0.179,14.356,14.142,2.959,3.205,3.547,0.982,0.978,1.412,2.11
503,1.643,3.06,2.695,0.541,0.873,0.833,-0.123,12.552,12.393,0.182,14.361,14.146,2.96,3.206,3.547,0.982,0.978,1.461,2.173
504,1.643,3.06,2.695,0.541,0.873,0.833,-0.126,12.552,12.394,0.179,14.366,14.151,2.961,3.206,3.548,0.982,0.978,1.471,2.177
505,1.642,3.06,2.696,0.541,0.873,0.833,-0.124,12.552,12.393,0.181,14.368,14.152,2.96,3.206,3.549,0.982,0.978,1.498,2.18
506,1.642,3.061,2.696,0.541,0.873,0.833,-0.126,12.555,12.396,0.179,14.368,14.152,2.96,3.207,3.549,0.982,0.978,1.488,2.173
507,1.641,3.06,2.696,0.541,0.873,0.833,-0.123,12.557,12.398,0.182,14.372,14.156,2.96,3.206,3.549,0.982,0.978,1.477,2.183
508,1.641,3.061,2.697,0.54,0.873,0.833,-0.126,12.555,12.395,0.178,14.37,14.155,2.961,3.206,3.548,0.982,0.978,1.467,2.167
509,1.64,3.06,2.697,0.54,0.873,0.833,-0.124,12.555,12.396,0.181,14.37,14.155,2.962,3.206,3.548,0.982,0.978,1.457,2.173
510,1.64,3.061,2.697,0.54,0.873,0.834,-0.126,12.549,12.39,0.179,14.364,14.149,2.962,3.205,3.548,0.982,0.978,1.447,2.157
511,1.64,3.062,2.698,0.54,0.874,0.834,-0.126,12.551,12.392,0.178,14.368,14.153,2.961,3.205,3.548,0.982,0.978,1.436,2.141
512,1.64,3.062,2.698,0.54,0.874,0.834,-0.126,12.556,12.398,0.178,14.373,14.158,2.961,3.205,3.547,0.982,0.978,1.426,2.125
513,1.639,3.061,2.698,0.54,0.874,0.834,-0.138,12.552,12.394,0.166,14.368,14.153,2.961,3.205,3.547,0.982,0.978,1.465,2.146
514,1.639,3.061,2.697,0.54,0.874,0.834,-0.127,12.553,12.395,0.178,14.371,14.157,2.961,3.205,3.547,0.982,0.978,1.455,2.131
515,1.639,3.06,2.696,0.54,0.874,0.834,-0.122,12.548,12.39,0.182,14.369,14.155,2.962,3.205,3.547,0.982,0.978,1.481,2.151
516,1.639,3.06,2.696,0.54,0.874,0.834,-0.126,12.544,12.386,0.178,14.362,14.148,2.962,3.204,3.546,0.982,0.978,1.471,2.147
517,1.639,3.06,2.696,0.54,0.874,0.834,-0.119,12.547,12.389,0.185,14.366,14.152,2.962,3.204,3.546,0.982,0.978,1.461,2.131
518,1.639,3.059,2.696,0.54,0.874,0.834,-0.127,12.548,12.39,0.178,14.367,14.153,2.963,3.204,3.546,0.982,0.978,1.451,2.133
519,1.638,3.059,2.695,0.54,0.874,0.834,-0.135,12.548,12.39,0.171,14.368,14.154,2.963,3.204,3.546,0.982,0.978,1.441,2.118
520,1.638,3.059,2.695,0.54,0.874,0.834,-0.127,12.546,12.388,0.179,14.372,14.158,2.963,3.204,3.546,0.982,0.978,1.431,2.102
521,1.638,3.06,2.697,0.54,0.874,0.834,-0.124,12.548,12.391,0.183,14.38,14.165,2.962,3.204,3.547,0.982,0.978,1.437,2.103
522,1.637,3.061,2.698,0.54,0.874,0.834,-0.127,12.557,12.399,0.18,14.385,14.17,2.961,3.203,3.546,0.982,0.978,1.427,2.104
523,1.637,3.061,2.698,0.54,0.874,0.834,-0.121,12.557,12.4,0.185,14.39,14.176,2.963,3.204,3.546,0.982,0.978,1.444,2.116
524,1.637,3.062,2.7,0.54,0.874,0.834,-0.127,12.561,12.404,0.179,14.393,14.178,2.964,3.204,3.547,0.982,0.978,1.434,2.1
525,1.637,3.063,2.701,0.541,0.874,0.834,-0.115,12.564,12.406,0.19,14.4,14.185,2.963,3.204,3.546,0.982,0.978,1.438,2.098
526,1.636,3.062,2.7,0.54,0.874,0.834,-0.127,12.567,12.409,0.179,14.401,14.187,2.963,3.205,3.547,0.982,0.978,1.428,2.083
527,1.636,3.062,2.7,0.54,0.874,0.834,-0.135,12.563,12.406,0.172,14.399,14.186,2.964,3.205,3.547,0.982,0.978,1.43,2.104
528,1.636,3.062,2.7,0.54,0.874,0.834,-0.126,12.565,12.407,0.18,14.402,14.188,2.965,3.205,3.546,0.982,0.978,1.421,2.088
529,1.636,3.062,2.7,0.54,0.874,0.834,-0.126,12.564,12.407,0.18,14.404,14.191,2.965,3.206,3.547,0.982,0.978,1.419,2.108
530,1.636,3.063,2.701,0.54,0.874,0.834,-0.126,12.57,12.412,0.18,14.408,14.193,2.965,3.206,3.548,0.982,0.978,1.421,2.115
531,1.636,3.063,2.701,0.54,0.874,0.834,-0.134,12.567,12.409,0.172,14.407,14.193,2.965,3.206,3.549,0.982,0.978,1.411,2.099
532,1.636,3.063,2.702,0.54,0.874,0.834,-0.126,12.565,12.407,0.18,14.409,14.195,2.966,3.206,3.549,0.982,0.978,1.401,2.084
533,1.637,3.063,2.703,0.541,0.875,0.835,-0.113,12.569,12.412,0.193,14.417,14.203,2.967,3.206,3.548,0.982,0.978,1.392,2.096
534,1.636,3.064,2.703,0.54,0.875,0.835,-0.125,12.576,12.418,0.181,14.422,14.208,2.969,3.206,3.549,0.982,0.978,1.409,2.108
535,1.636,3.064,2.704,0.54,0.875,0.835,-0.124,12.578,12.421,0.182,14.428,14.214,2.969,3.206,3.549,0.982,0.978,1.399,2.12
536,1.636,3.064,2.704,0.54,0.875,0.835,-0.126,12.581,12.423,0.18,14.434,14.22,2.969,3.206,3.549,0.982,0.978,1.389,2.125
537,1.636,3.064,2.704,0.54,0.875,0.835,-0.127,12.58,12.423,0.179,14.434,14.22,2.969,3.206,3.549,0.982,0.978,1.407,2.124
538,1.636,3.063,2.703,0.54,0.875,0.835,-0.127,12.578,12.421,0.179,14.43,14.217,2.968,3.206,3.549,0.982,0.978,1.397,2.109
539,1.636,3.062,2.704,0.54,0.875,0.835,-0.129,12.578,12.421,0.177,14.431,14.218,2.967,3.206,3.549,0.982,0.978,1.387,2.122
540,1.636,3.063,2.704,0.54,0.875,0.835,-0.126,12.581,12.425,0.18,14.436,14.222,2.966,3.206,3.549,0.982,0.978,1.392,2.136
541,1.635,3.063,2.705,0.54,0.875,0.835,-0.134,12.58,12.423,0.172,14.435,14.222,2.966,3.206,3.55,0.982,0.978,1.383,2.121
542,1.635,3.065,2.706,0.541,0.875,0.836,-0.126,12.586,12.43,0.179,14.44,14.227,2.966,3.206,3.55,0.982,0.978,1.373,2.123
543,1.635,3.065,2.708,0.541,0.876,0.836,-0.123,12.587,12.431,0.183,14.442,14.229,2.966,3.207,3.55,0.982,0.978,1.378,2.136
544,1.635,3.066,2.709,0.541,0.876,0.836,-0.126,12.583,12.428,0.18,14.441,14.229,2.967,3.206,3.549,0.982,0.978,1.43,2.213
545,1.635,3.066,2.708,0.541,0.876,0.836,-0.125,12.584,12.429,0.18,14.445,14.232,2.966,3.206,3.548,0.982,0.978,1.42,2.198
546,1.635,3.066,2.709,0.54,0.876,0.836,-0.126,12.58,12.425,0.179,14.443,14.231,2.965,3.205,3.547,0.982,0.978,1.411,2.183
547,1.634,3.066,2.709,0.54,0.876,0.836,-0.128,12.581,12.426,0.178,14.444,14.233,2.965,3.205,3.548,0.982,0.978,1.401,2.177
548,1.635,3.067,2.71,0.54,0.876,0.836,-0.126,12.583,12.427,0.18,14.446,14.233,2.964,3.206,3.548,0.982,0.978,1.392,2.162
549,1.635,3.066,2.709,0.541,0.876,0.836,-0.121,12.585,12.429,0.184,14.448,14.236,2.963,3.205,3.548,0.982,0.978,1.383,2.147
550,1.635,3.066,2.71,0.54,0.876,0.836,-0.126,12.589,12.433,0.179,14.451,14.239,2.962,3.206,3.548,0.982,0.978,1.373,2.138
551,1.634,3.066,2.709,0.54,0.876,0.836,-0.129,12.591,12.436,0.176,14.455,14.243,2.963,3.206,3.549,0.982,0.978,1.39,2.124
552,1.635,3.065,2.708,0.54,0.876,0.836,-0.125,12.589,12.433,0.18,14.453,14.24,2.964,3.206,3.548,0.982,0.978,1.397,2.126
553,1.635,3.065,2.709,0.54,0.876,0.836,-0.121,12.592,12.436,0.183,14.458,14.245,2.963,3.205,3.548,0.982,0.978,1.388,2.111
554,1.635,3.065,2.709,0.54,0.876,0.836,-0.125,12.598,12.442,0.179,14.461,14.249,2.963,3.205,3.549,0.982,0.978,1.378,2.097
555,1.634,3.065,2.709,0.54,0.876,0.836,-0.122,12.6,12.444,0.183,14.465,14.252,2.963,3.205,3.549,0.982,0.978,1.369,2.082
556,1.634,3.066,2.709,0.54,0.876,0.836,-0.125,12.602,12.446,0.18,14.465,14.252,2.963,3.205,3.548,0.982,0.978,1.36,2.068
557,1.633,3.066,2.709,0.54,0.876,0.836,-0.128,12.601,12.446,0.178,14.466,14.253,2.964,3.205,3.549,0.982,0.978,1.372,2.085
558,1.633,3.066,2.71,0.54,0.876,0.836,-0.126,12.599,12.444,0.18,14.465,14.252,2.964,3.206,3.55,0.982,0.978,1.363,2.071
559,1.633,3.063,2.708,0.54,0.875,0.835,-0.124,12.569,12.413,0.181,14.433,14.221,2.964,3.204,3.549,0.982,0.978,1.443,2.171
560,1.633,3.061,2.706,0.54,0.875,0.835,-0.125,12.553,12.398,0.18,14.415,14.203,2.964,3.205,3.549,0.982,0.978,1.513,2.256
561,1.633,3.061,2.707,0.541,0.876,0.836,-0.12,12.553,12.398,0.185,14.415,14.203,2.965,3.205,3.55,0.982,0.978,1.516,2.241
562,1.633,3.061,2.707,0.54,0.876,0.836,-0.125,12.544,12.39,0.18,14.414,14.203,2.965,3.204,3.55,0.982,0.978,1.521,2.242
563,1.633,3.061,2.707,0.54,0.876,0.836,-0.125,12.544,12.39,0.18,14.416,14.205,2.965,3.205,3.55,0.982,0.978,1.512,2.227
564,1.633,3.06,2.707,0.54,0.876,0.836,-0.125,12.538,12.383,0.18,14.416,14.206,2.966,3.204,3.55,0.982,0.978,1.502,2.213
565,1.632,3.061,2.708,0.54,0.876,0.836,-0.121,12.542,12.387,0.184,14.424,14.213,2.965,3.205,3.551,0.982,0.978,1.493,2.198
566,1.632,3.061,2.707,0.54,0.876,0.836,-0.125,12.546,12.392,0.18,14.428,14.216,2.965,3.204,3.551,0.982,0.978,1.484,2.184
567,1.632,3.062,2.707,0.54,0.876,0.836,-0.12,12.548,12.394,0.186,14.431,14.22,2.964,3.204,3.551,0.982,0.978,1.475,2.17
568,1.631,3.062,2.708,0.54,0.876,0.836,-0.125,12.547,12.392,0.18,14.427,14.216,2.964,3.204,3.551,0.982,0.978,1.465,2.155
569,1.632,3.062,2.708,0.54,0.876,0.836,-0.118,12.55,12.396,0.187,14.433,14.221,2.964,3.204,3.551,0.982,0.978,1.456,2.141
570,1.631,3.062,2.707,0.54,0.876,0.836,-0.125,12.544,12.389,0.18,14.428,14.216,2.965,3.204,3.551,0.982,0.978,1.453,2.156
571,1.632,3.062,2.708,0.54,0.876,0.836,-0.117,12.548,12.393,0.187,14.435,14.223,2.965,3.204,3.551,0.982,0.978,1.453,2.151
572,1.631,3.062,2.706,0.54,0.876,0.835,-0.125,12.546,12.39,0.18,14.435,14.222,2.965,3.204,3.551,0.982,0.978,1.473,2.181
573,1.631,3.062,2.707,0.54,0.876,0.835,-0.125,12.548,12.392,0.18,14.44,14.227,2.966,3.204,3.551,0.982,0.978,1.479,2.181
574,1.631,3.063,2.708,0.54,0.876,0.836,-0.125,12.541,12.385,0.18,14.439,14.227,2.966,3.203,3.55,0.982,0.978,1.469,2.167
575,1.631,3.062,2.708,0.54,0.876,0.836,-0.125,12.534,12.379,0.18,14.429,14.217,2.966,3.203,3.55,0.982,0.978,1.475,2.175
576,1.63,3.062,2.708,0.54,0.876,0.835,-0.125,12.521,12.366,0.18,14.419,14.207,2.965,3.202,3.549,0.982,0.978,1.466,2.161
577,1.63,3.061,2.708,0.54,0.876,0.835,-0.121,12.522,12.367,0.183,14.421,14.209,2.965,3.202,3.548,0.982,0.978,1.471,2.154
578,1.63,3.061,2.708,0.54,0.876,0.835,-0.125,12.516,12.361,0.18,14.412,14.2,2.964,3.202,3.548,0.982,0.978,1.478,2.148
579,1.629,3.06,2.707,0.54,0.876,0.835,-0.129,12.516,12.361,0.175,14.412,14.199,2.965,3.203,3.548,0.982,0.978,1.469,2.134
580,1.63,3.061,2.708,0.54,0.876,0.836,-0.124,12.505,12.35,0.18,14.403,14.191,2.966,3.203,3.548,0.982,0.978,1.497,2.145
581,1.629,3.061,2.708,0.54,0.876,0.836,-0.125,12.508,12.353,0.179,14.405,14.193,2.966,3.203,3.549,0.982,0.978,1.488,2.131
582,1.63,3.061,2.708,0.54,0.876,0.836,-0.124,12.517,12.36,0.18,14.411,14.198,2.966,3.203,3.549,0.982,0.978,1.479,2.117
583,1.629,3.062,2.708,0.54,0.876,0.836,-0.127,12.519,12.363,0.177,14.416,14.203,2.967,3.203,3.549,0.982,0.978,1.47,2.103
584,1.63,3.062,2.709,0.54,0.876,0.836,-0.125,12.519,12.363,0.179,14.419,14.206,2.968,3.204,3.549,0.982,0.978,1.461,2.089
585,1.63,3.062,2.709,0.54,0.876,0.836,-0.121,12.524,12.367,0.183,14.423,14.21,2.967,3.204,3.55,0.982,0.978,1.46,2.083
586,1.629,3.062,2.709,0.54,0.876,0.836,-0.125,12.517,12.36,0.179,14.418,14.205,2.967,3.205,3.551,0.982,0.978,1.451,2.07
587,1.63,3.062,2.709,0.54,0.876,0.836,-0.113,12.519,12.363,0.191,14.42,14.207,2.967,3.205,3.551,0.982,0.978,1.451,2.065
588,1.629,3.061,2.708,0.54,0.876,0.836,-0.125,12.511,12.355,0.179,14.409,14.197,2.968,3.205,3.551,0.982,0.978,1.491,2.076
589,1.628,3.06,2.708,0.54,0.876,0.835,-0.12,12.513,12.357,0.184,14.414,14.202,2.968,3.205,3.552,0.982,0.978,1.567,2.062
590,1.629,3.062,2.709,0.54,0.876,0.835,-0.125,12.513,12.357,0.18,14.415,14.202,2.968,3.205,3.551,0.982,0.978,1.558,2.049
591,1.628,3.062,2.709,0.54,0.876,0.835,-0.132,12.517,12.361,0.174,14.422,14.208,2.969,3.205,3.551,0.982,0.978,1.549,2.035
592,1.628,3.063,2.709,0.54,0.876,0.835,-0.126,12.514,12.358,0.18,14.431,14.217,2.97,3.205,3.551,0.982,0.978,1.54,2.022
593,1.628,3.062,2.708,0.54,0.876,0.835,-0.117,12.515,12.358,0.188,14.431,14.217,2.97,3.205,3.551,0.982,0.978,1.54,2.026
594,1.628,3.062,2.707,0.54,0.876,0.835,-0.126,12.514,12.357,0.179,14.429,14.215,2.97,3.204,3.552,0.982,0.978,1.531,2.012
595,1.628,3.062,2.708,0.54,0.876,0.835,-0.127,12.512,12.356,0.178,14.429,14.216,2.971,3.204,3.552,0.982,0.978,1.522,2.051
596,1.627,3.062,2.707,0.54,0.876,0.835,-0.127,12.511,12.355,0.179,14.426,14.213,2.971,3.204,3.551,0.982,0.978,1.523,2.077
597,1.628,3.062,2.708,0.54,0.876,0.835,-0.119,12.511,12.354,0.186,14.431,14.217,2.971,3.204,3.552,0.982,0.978,1.53,2.079
598,1.628,3.062,2.707,0.54,0.876,0.835,-0.127,12.507,12.351,0.179,14.43,14.216,2.972,3.204,3.552,0.982,0.978,1.53,2.103
599,1.628,3.062,2.707,0.54,0.876,0.835,-0.127,12.507,12.351,0.178,14.432,14.218,2.97,3.204,3.553,0.982,0.978,1.531,2.108
600,1.628,3.062,2.706,0.54,0.876,0.835,-0.127,12.512,12.355,0.178,14.437,14.223,2.969,3.205,3.553,0.982,0.978,1.522,2.095
601,1.628,3.062,2.706,0.54,0.876,0.835,-0.127,12.511,12.355,0.178,14.436,14.222,2.969,3.205,3.552,0.982,0.978,1.513,2.137
602,1.628,3.061,2.706,0.54,0.876,0.835,-0.127,12.505,12.349,0.179,14.431,14.218,2.969,3.204,3.55,0.982,0.978,1.505,2.124
603,1.628,3.062,2.706,0.54,0.876,0.835,-0.125,12.51,12.354,0.181,14.437,14.223,2.968,3.204,3.551,0.982,0.978,1.5,2.115
604,1.628,3.062,2.706,0.54,0.876,0.835,-0.126,12.515,12.359,0.179,14.439,14.225,2.966,3.204,3.551,0.982,0.978,1.496,2.106
605,1.628,3.059,2.704,0.539,0.876,0.835,-0.131,12.494,12.338,0.174,14.413,14.2,2.967,3.204,3.551,0.982,0.978,1.543,2.153
606,1.628,3.057,2.702,0.54,0.875,0.834,-0.126,12.479,12.323,0.179,14.396,14.183,2.967,3.204,3.551,0.982,0.978,1.596,2.188
607,1.629,3.058,2.702,0.54,0.876,0.834,-0.113,12.483,12.327,0.192,14.399,14.185,2.967,3.204,3.55,0.982,0.978,1.623,2.211
608,1.628,3.058,2.702,0.54,0.875,0.834,-0.126,12.48,12.324,0.179,14.404,14.191,2.966,3.203,3.55,0.982,0.978,1.642,2.417
609,1.628,3.057,2.701,0.539,0.875,0.834,-0.138,12.479,12.323,0.167,14.401,14.188,2.965,3.203,3.55,0.982,0.978,1.641,2.436
610,1.629,3.056,2.7,0.54,0.875,0.834,-0.126,12.475,12.32,0.179,14.396,14.183,2.965,3.203,3.55,0.982,0.978,1.633,2.429
611,1.629,3.056,2.699,0.54,0.875,0.834,-0.129,12.467,12.312,0.176,14.386,14.173,2.965,3.203,3.55,0.982,0.978,1.624,2.423
612,1.629,3.054,2.698,0.539,0.875,0.834,-0.126,12.456,12.301,0.179,14.371,14.159,2.965,3.203,3.55,0.982,0.978,1.615,2.419
613,1.629,3.054,2.698,0.539,0.875,0.834,-0.128,12.459,12.303,0.177,14.375,14.162,2.964,3.203,3.55,0.982,0.978,1.606,2.414
614,1.629,3.054,2.698,0.539,0.875,0.833,-0.126,12.454,12.299,0.178,14.376,14.163,2.963,3.203,3.551,0.982,0.978,1.625,2.428
615,1.629,3.055,2.698,0.539,0.875,0.834,-0.128,12.458,12.303,0.177,14.381,14.168,2.964,3.203,3.551,0.982,0.978,1.616,2.414
616,1.629,3.055,2.699,0.539,0.875,0.833,-0.126,12.46,12.305,0.178,14.384,14.171,2.965,3.203,3.551,0.982,0.978,1.607,2.401
617,1.629,3.056,2.699,0.539,0.875,0.834,-0.131,12.464,12.309,0.173,14.387,14.175,2.965,3.203,3.551,0.982,0.978,1.598,2.387
618,1.629,3.056,2.699,0.539,0.875,0.833,-0.126,12.462,12.307,0.178,14.384,14.172,2.966,3.203,3.552,0.982,0.978,1.59,2.374
619,1.63,3.057,2.699,0.539,0.875,0.834,-0.127,12.465,12.311,0.178,14.389,14.176,2.967,3.203,3.552,0.982,0.978,1.581,2.36
620,1.63,3.056,2.699,0.539,0.875,0.834,-0.126,12.46,12.306,0.178,14.39,14.178,2.967,3.203,3.551,0.982,0.978,1.573,2.347
621,1.63,3.056,2.699,0.539,0.875,0.833,-0.121,12.458,12.304,0.183,14.387,14.175,2.968,3.203,3.551,0.982,0.978,1.564,2.333
622,1.63,3.056,2.699,0.539,0.875,0.833,-0.125,12.455,12.301,0.179,14.386,14.175,2.968,3.203,3.552,0.982,0.978,1.565,2.33
623,1.63,3.056,2.699,0.539,0.875,0.833,-0.123,12.455,12.301,0.181,14.386,14.175,2.968,3.204,3.553,0.982,0.978,1.556,2.339
624,1.63,3.056,2.698,0.539,0.875,0.833,-0.125,12.452,12.298,0.179,14.387,14.176,2.967,3.204,3.553,0.982,0.978,1.548,2.335
625,1.63,3.056,2.699,0.54,0.875,0.833,-0.116,12.456,12.303,0.188,14.392,14.18,2.967,3.204,3.553,0.982,0.978,1.539,2.322
